---------- KRW-BTC ---------
------- 3 -------
0.1 1.203241
0.2 1.174662
0.3 1.147358
0.4 1.121244
0.5 1.096245
0.6 1.072291
0.7 1.049318
0.8 1.027266
0.9 1.006082
high k
0.1 1.203241
------- 4 -------
0.1 1.163657
0.2 1.119056
0.3 1.076940
0.4 1.037126
0.5 0.999449
0.6 0.963756
0.7 0.929911
0.8 0.897787
0.9 0.867268
high k
0.1 1.163657
------- 5 -------
0.1 1.163657
0.2 1.119056
0.3 1.076940
0.4 1.037126
0.5 0.999449
0.6 0.963756
0.7 0.929911
0.8 0.897787
0.9 0.867268
high k
0.1 1.163657
------- 6 -------
0.1 0.984350
0.2 1.119056
0.3 1.076940
0.4 1.037126
0.5 0.999449
0.6 0.963756
0.7 0.929911
0.8 0.897787
0.9 0.867268
high k
0.2 1.119056
------- 7 -------
0.1 0.673164
0.2 0.755552
0.3 1.076940
0.4 1.037126
0.5 0.999449
0.6 0.963756
0.7 0.929911
0.8 0.897787
0.9 0.867268
high k
0.3 1.076940

KRW-DKA 1.1636565650947115
---------- KRW-HIVE ---------
------- 3 -------
0.1 1.075510
0.2 1.041974
0.3 1.010378
0.4 0.980559
0.5 0.952372
0.6 0.925685
0.7 0.900382
0.8 0.876359
0.9 0.853520
high k
0.1 1.075510
------- 4 -------
0.1 1.036742
0.2 0.989875
0.3 0.946144
0.4 0.905266
0.5 0.866994
0.6 0.831104
0.7 0.797399
0.8 0.765700
0.9 0.735849
high k
0.1 1.036742
------- 5 -------
0.1 0.916568
0.2 0.989875
0.3 0.946144
0.4 0.905266
0.5 0.866994
0.6 0.831104
0.7 0.797399
0.8 0.765700
0.9 0.735849
high k
0.2 0.989875
------- 6 -------
0.1 0.916568
0.2 0.989875
0.3 0.946144
0.4 0.905266
0.5 0.866994
0.6 0.831104
0.7 0.797399
0.8 0.765700
0.9 0.735849
high k
0.2 0.989875
------- 7 -------
0.1 0.707211
0.2 0.756807
0.3 0.716826
0.4 0.679699
0.5 0.645164
0.6 0.612991
0.7 0.582972
0.8 0.554925
0.9 0.528683
high k
0.2 0.756807

KRW-HIVE 1.0367419876227713
---------- KRW-KAVA ---------
------- 3 -------
0.1 1.060685
0.2 1.037242
0.3 1.014768
0.4 0.993204
0.5 0.972497
0.6 0.952595
0.7 0.933454
0.8 0.915029
0.9 0.897282
high k
0.1 1.060685
------- 4 -------
0.1 1.008377
0.2 0.972772
0.3 0.938996
0.4 0.906925
0.5 0.876444
0.6 0.847450
0.7 0.819846
0.8 0.793544
0.9 0.768464
high k
0.1 1.008377
------- 5 -------
0.1 1.008377
0.2 0.972772
0.3 0.938996
0.4 0.906925
0.5 0.876444
0.6 0.847450
0.7 0.819846
0.8 0.793544
0.9 0.768464
high k
0.1 1.008377
------- 6 -------
0.1 0.981680
0.2 0.921078
0.3 0.865329
0.4 0.813955
0.5 0.766532
0.6 0.722686
0.7 0.819846
0.8 0.793544
0.9 0.768464
high k
0.1 0.981680
------- 7 -------
0.1 0.744791
0.2 0.921078
0.3 0.865329
0.4 0.813955
0.5 0.766532
0.6 0.722686
0.7 0.819846
0.8 0.793544
0.9 0.768464
high k
0.2 0.921078

KRW-KAVA 1.0083765081226024
---------- KRW-AHT ---------
------- 3 -------
0.1 1.071495
0.2 1.047955
0.3 1.025382
0.4 1.003719
0.5 0.982911
0.6 0.962910
0.7 0.943668
0.8 1.000000
0.9 1.000000
high k
0.1 1.071495
------- 4 -------
0.1 1.076641
0.2 1.035676
0.3 0.996951
0.4 0.960307
0.5 0.925598
0.6 0.892689
0.7 0.861459
0.8 0.899099
0.9 0.885703
high k
0.1 1.076641
------- 5 -------
0.1 1.076641
0.2 1.035676
0.3 0.996951
0.4 0.960307
0.5 0.925598
0.6 0.892689
0.7 0.861459
0.8 0.899099
0.9 0.885703
high k
0.1 1.076641
------- 6 -------
0.1 0.998340
0.2 0.916348
0.3 0.843255
0.4 0.777849
0.5 0.719118
0.6 0.666210
0.7 0.861459
0.8 0.899099
0.9 0.885703
high k
0.1 0.998340
------- 7 -------
0.1 0.689756
0.2 0.624005
0.3 0.843255
0.4 0.777849
0.5 0.719118
0.6 0.666210
0.7 0.861459
0.8 0.899099
0.9 0.885703
high k
0.8 0.899099

KRW-AHT 1.076641282857599
---------- KRW-LINK ---------
------- 3 -------
0.1 1.016939
0.2 1.005078
0.3 0.993478
0.4 0.982130
0.5 0.971027
0.6 0.960160
0.7 0.949521
0.8 1.000000
0.9 1.000000
high k
0.1 1.016939
------- 4 -------
0.1 0.974207
0.2 0.951312
0.3 0.929190
0.4 0.907806
0.5 0.887128
0.6 0.960160
0.7 0.949521
0.8 1.000000
0.9 1.000000
high k
0.8 1.000000
------- 5 -------
0.1 0.974207
0.2 0.951312
0.3 0.929190
0.4 0.907806
0.5 0.887128
0.6 0.960160
0.7 0.949521
0.8 1.000000
0.9 1.000000
high k
0.8 1.000000
------- 6 -------
0.1 0.930204
0.2 0.887902
0.3 0.848124
0.4 0.907806
0.5 0.887128
0.6 0.960160
0.7 0.949521
0.8 1.000000
0.9 1.000000
high k
0.8 1.000000
------- 7 -------
0.1 0.766689
0.2 0.724130
0.3 0.684486
0.4 0.725092
0.5 0.701330
0.6 0.751372
0.7 0.949521
0.8 1.000000
0.9 1.000000
high k
0.8 1.000000

KRW-LINK 1.0
---------- KRW-XTZ ---------
------- 3 -------
0.1 1.073687
0.2 1.059224
0.3 1.045129
0.4 1.031387
0.5 1.017986
0.6 1.004913
0.7 0.992157
0.8 0.979705
0.9 0.967547
high k
0.1 1.073687
------- 4 -------
0.1 1.017544
0.2 0.994718
0.3 0.972638
0.4 0.951271
0.5 0.930585
0.6 0.910554
0.7 0.891148
0.8 0.872343
0.9 0.967547
high k
0.1 1.017544
------- 5 -------
0.1 1.017544
0.2 0.994718
0.3 0.972638
0.4 0.951271
0.5 0.930585
0.6 0.910554
0.7 0.891148
0.8 0.872343
0.9 0.967547
high k
0.1 1.017544
------- 6 -------
0.1 0.944905
0.2 0.994718
0.3 0.972638
0.4 0.951271
0.5 0.930585
0.6 0.910554
0.7 0.891148
0.8 0.872343
0.9 0.967547
high k
0.2 0.994718
------- 7 -------
0.1 0.743120
0.2 0.774980
0.3 0.750749
0.4 0.951271
0.5 0.930585
0.6 0.910554
0.7 0.891148
0.8 0.872343
0.9 0.967547
high k
0.9 0.967547

KRW-XTZ 1.0175435156056736
---------- KRW-BORA ---------
------- 3 -------
0.1 1.054609
0.2 1.033214
0.3 1.012632
0.4 0.992818
0.5 0.973729
0.6 0.955326
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.1 1.054609
------- 4 -------
0.1 0.988283
0.2 0.947983
0.3 0.910025
0.4 0.874231
0.5 0.840442
0.6 0.955326
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.7 1.000000
------- 5 -------
0.1 0.908964
0.2 0.829386
0.3 0.910025
0.4 0.874231
0.5 0.840442
0.6 0.955326
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.7 1.000000
------- 6 -------
0.1 0.886731
0.2 0.775398
0.3 0.816627
0.4 0.754101
0.5 0.840442
0.6 0.955326
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.7 1.000000
------- 7 -------
0.1 0.674476
0.2 0.585643
0.3 0.612470
0.4 0.561645
0.5 0.621628
0.6 0.701750
0.7 0.729553
0.8 0.724603
0.9 0.719716
high k
0.7 0.729553

KRW-BORA 1.0
---------- KRW-JST ---------
------- 3 -------
0.1 1.067187
0.2 1.050000
0.3 1.033333
0.4 1.017164
0.5 1.001471
0.6 0.986232
0.7 0.971429
0.8 0.957042
0.9 0.943056
high k
0.1 1.067187
------- 4 -------
0.1 1.003760
0.2 0.962071
0.3 0.922884
0.4 1.017164
0.5 1.001471
0.6 0.986232
0.7 0.971429
0.8 0.957042
0.9 0.943056
high k
0.4 1.017164
------- 5 -------
0.1 0.901424
0.2 0.838107
0.3 0.780517
0.4 0.835791
0.5 0.800071
0.6 0.986232
0.7 0.971429
0.8 0.957042
0.9 0.943056
high k
0.6 0.986232
------- 6 -------
0.1 0.829700
0.2 0.838107
0.3 0.780517
0.4 0.835791
0.5 0.800071
0.6 0.986232
0.7 0.971429
0.8 0.957042
0.9 0.943056
high k
0.6 0.986232
------- 7 -------
0.1 0.589808
0.2 0.838107
0.3 0.780517
0.4 0.835791
0.5 0.800071
0.6 0.986232
0.7 0.971429
0.8 0.957042
0.9 0.943056
high k
0.6 0.986232

KRW-JST 1.0171641791044777
---------- KRW-CRO ---------
------- 3 -------
0.1 1.021085
0.2 1.009886
0.3 0.998918
0.4 0.988175
0.5 0.977650
0.6 0.967336
0.7 0.957227
0.8 0.947317
0.9 1.000000
high k
0.1 1.021085
------- 4 -------
0.1 0.981560
0.2 0.962342
0.3 0.943667
0.4 0.925515
0.5 0.907867
0.6 0.890706
0.7 0.874012
0.8 0.857770
0.9 1.000000
high k
0.9 1.000000
------- 5 -------
0.1 0.981560
0.2 0.962342
0.3 0.943667
0.4 0.925515
0.5 0.907867
0.6 0.890706
0.7 0.874012
0.8 0.857770
0.9 1.000000
high k
0.9 1.000000
------- 6 -------
0.1 0.922481
0.2 0.962342
0.3 0.943667
0.4 0.925515
0.5 0.907867
0.6 0.890706
0.7 0.874012
0.8 0.857770
0.9 1.000000
high k
0.9 1.000000
------- 7 -------
0.1 0.702339
0.2 0.962342
0.3 0.943667
0.4 0.925515
0.5 0.907867
0.6 0.890706
0.7 0.874012
0.8 0.857770
0.9 1.000000
high k
0.9 1.000000

KRW-CRO 1.0
---------- KRW-TON ---------
------- 3 -------
0.1 1.000248
0.2 0.937696
0.3 0.882176
0.4 1.000000
0.5 1.000000
0.6 1.000000
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.1 1.000248
------- 4 -------
0.1 1.131926
0.2 1.045585
0.3 0.969449
0.4 1.083241
0.5 1.067975
0.6 1.053115
0.7 1.038646
0.8 1.024551
0.9 1.010816
high k
0.1 1.131926
------- 5 -------
0.1 1.131926
0.2 1.045585
0.3 0.969449
0.4 1.083241
0.5 1.067975
0.6 1.053115
0.7 1.038646
0.8 1.024551
0.9 1.010816
high k
0.1 1.131926
------- 6 -------
0.1 0.984549
0.2 0.865214
0.3 0.969449
0.4 1.083241
0.5 1.067975
0.6 1.053115
0.7 1.038646
0.8 1.024551
0.9 1.010816
high k
0.4 1.083241
------- 7 -------
0.1 0.679714
0.2 0.579269
0.3 0.969449
0.4 1.083241
0.5 1.067975
0.6 1.053115
0.7 1.038646
0.8 1.024551
0.9 1.010816
high k
0.4 1.083241

KRW-TON 1.1319257068818807
---------- KRW-SXP ---------
------- 3 -------
0.1 1.114207
0.2 1.088470
0.3 1.063845
0.4 1.040264
0.5 1.017660
0.6 0.995974
0.7 0.975152
0.8 0.955143
0.9 0.935899
high k
0.1 1.114207
------- 4 -------
0.1 1.026277
0.2 0.989235
0.3 0.954147
0.4 0.920876
0.5 0.889297
0.6 0.859295
0.7 0.830767
0.8 0.803617
0.9 0.777756
high k
0.1 1.026277
------- 5 -------
0.1 1.026277
0.2 0.989235
0.3 0.954147
0.4 0.920876
0.5 0.889297
0.6 0.859295
0.7 0.830767
0.8 0.803617
0.9 0.777756
high k
0.1 1.026277
------- 6 -------
0.1 0.903068
0.2 0.989235
0.3 0.954147
0.4 0.920876
0.5 0.889297
0.6 0.859295
0.7 0.830767
0.8 0.803617
0.9 0.777756
high k
0.2 0.989235
------- 7 -------
0.1 0.697907
0.2 0.753694
0.3 0.954147
0.4 0.920876
0.5 0.889297
0.6 0.859295
0.7 0.830767
0.8 0.803617
0.9 0.777756
high k
0.3 0.954147

KRW-SXP 1.0262771712041792
---------- KRW-LAMB ---------
------- 3 -------
0.1 1.043230
0.2 0.990127
0.3 0.941944
0.4 0.898027
0.5 1.000000
0.6 1.000000
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.1 1.043230
------- 4 -------
0.1 1.125812
0.2 1.052209
0.3 0.985948
0.4 0.926031
0.5 1.016085
0.6 1.001402
0.7 0.987118
0.8 0.973217
0.9 0.959684
high k
0.1 1.125812
------- 5 -------
0.1 1.125812
0.2 1.052209
0.3 0.985948
0.4 0.926031
0.5 1.016085
0.6 1.001402
0.7 0.987118
0.8 0.973217
0.9 0.959684
high k
0.1 1.125812
------- 6 -------
0.1 0.991560
0.2 1.052209
0.3 0.985948
0.4 0.926031
0.5 1.016085
0.6 1.001402
0.7 0.987118
0.8 0.973217
0.9 0.959684
high k
0.2 1.052209
------- 7 -------
0.1 0.702863
0.2 0.735579
0.3 0.679874
0.4 0.629966
0.5 0.682036
0.6 1.001402
0.7 0.987118
0.8 0.973217
0.9 0.959684
high k
0.6 1.001402

KRW-LAMB 1.1258118774525927
---------- KRW-HUNT ---------
------- 3 -------
0.1 1.082506
0.2 1.055341
0.3 1.029449
0.4 1.004743
0.5 0.981142
0.6 0.958574
0.7 0.936973
0.8 0.916278
0.9 0.896432
high k
0.1 1.082506
------- 4 -------
0.1 1.092408
0.2 1.048334
0.3 1.006840
0.4 0.967726
0.5 0.930812
0.6 0.895936
0.7 0.862948
0.8 0.831716
0.9 0.802114
high k
0.1 1.092408
------- 5 -------
0.1 1.092408
0.2 1.048334
0.3 1.006840
0.4 0.967726
0.5 0.930812
0.6 0.895936
0.7 0.862948
0.8 0.831716
0.9 0.802114
high k
0.1 1.092408
------- 6 -------
0.1 1.033559
0.2 0.908764
0.3 0.804752
0.4 0.967726
0.5 0.930812
0.6 0.895936
0.7 0.862948
0.8 0.831716
0.9 0.802114
high k
0.1 1.033559
------- 7 -------
0.1 0.716170
0.2 0.611097
0.3 0.525566
0.4 0.614235
0.5 0.574586
0.6 0.538220
0.7 0.504805
0.8 0.474049
0.9 0.445692
high k
0.1 0.716170

KRW-HUNT 1.092407575234303
---------- KRW-MARO ---------
------- 3 -------
0.1 1.074412
0.2 1.044465
0.3 1.016072
0.4 0.989115
0.5 0.963487
0.6 1.000000
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.1 1.074412
------- 4 -------
0.1 1.028062
0.2 0.983591
0.3 0.941923
0.4 0.902824
0.5 0.866084
0.6 0.885444
0.7 0.872360
0.8 0.859636
0.9 0.847259
high k
0.1 1.028062
------- 5 -------
0.1 1.028062
0.2 0.983591
0.3 0.941923
0.4 0.902824
0.5 0.866084
0.6 0.885444
0.7 0.872360
0.8 0.859636
0.9 0.847259
high k
0.1 1.028062
------- 6 -------
0.1 0.888735
0.2 0.824102
0.3 0.941923
0.4 0.902824
0.5 0.866084
0.6 0.885444
0.7 0.872360
0.8 0.859636
0.9 0.847259
high k
0.3 0.941923
------- 7 -------
0.1 0.800202
0.2 0.736053
0.3 0.834582
0.4 0.793609
0.5 0.755332
0.6 0.766192
0.7 0.749021
0.8 0.732417
0.9 0.716355
high k
0.3 0.834582

KRW-MARO 1.028061921301169
---------- KRW-PLA ---------
------- 3 -------
0.1 1.025165
0.2 0.994411
0.3 0.965368
0.4 1.000000
0.5 1.000000
0.6 1.000000
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.1 1.025165
------- 4 -------
0.1 1.227327
0.2 1.173156
0.3 1.122512
0.4 1.146275
0.5 1.130212
0.6 1.114575
0.7 1.099346
0.8 1.084511
0.9 1.070054
high k
0.1 1.227327
------- 5 -------
0.1 1.227327
0.2 1.173156
0.3 1.122512
0.4 1.146275
0.5 1.130212
0.6 1.114575
0.7 1.099346
0.8 1.084511
0.9 1.070054
high k
0.1 1.227327
------- 6 -------
0.1 1.227327
0.2 1.173156
0.3 1.122512
0.4 1.146275
0.5 1.130212
0.6 1.114575
0.7 1.099346
0.8 1.084511
0.9 1.070054
high k
0.1 1.227327
------- 7 -------
0.1 0.881700
0.2 0.832721
0.3 0.787357
0.4 0.794620
0.5 0.774412
0.6 0.754941
0.7 0.736172
0.8 1.084511
0.9 1.070054
high k
0.8 1.084511

KRW-PLA 1.2273265242730018
---------- KRW-DOT ---------
------- 3 -------
0.1 1.026262
0.2 1.015146
0.3 1.004257
0.4 0.993588
0.5 0.983133
0.6 0.972886
0.7 0.962840
0.8 0.952989
0.9 0.943328
high k
0.1 1.026262
------- 4 -------
0.1 0.995864
0.2 0.972655
0.3 0.950224
0.4 0.928537
0.5 0.907562
0.6 0.887268
0.7 0.962840
0.8 0.952989
0.9 0.943328
high k
0.1 0.995864
------- 5 -------
0.1 0.995864
0.2 0.972655
0.3 0.950224
0.4 0.928537
0.5 0.907562
0.6 0.887268
0.7 0.962840
0.8 0.952989
0.9 0.943328
high k
0.1 0.995864
------- 6 -------
0.1 0.935392
0.2 0.972655
0.3 0.950224
0.4 0.928537
0.5 0.907562
0.6 0.887268
0.7 0.962840
0.8 0.952989
0.9 0.943328
high k
0.2 0.972655
------- 7 -------
0.1 0.778252
0.2 0.801637
0.3 0.775839
0.4 0.928537
0.5 0.907562
0.6 0.887268
0.7 0.962840
0.8 0.952989
0.9 0.943328
high k
0.7 0.962840

KRW-DOT 0.9958640879768573
---------- KRW-SRM ---------
------- 3 -------
0.1 1.151000
0.2 1.116804
0.3 1.084502
0.4 1.053941
0.5 1.024982
0.6 0.997504
0.7 0.971396
0.8 0.946558
0.9 0.922898
high k
0.1 1.151000
------- 4 -------
0.1 1.387733
0.2 1.319628
0.3 1.256341
0.4 1.197427
0.5 1.142492
0.6 1.091184
0.7 1.043189
0.8 0.998228
0.9 0.956051
high k
0.1 1.387733
------- 5 -------
0.1 1.300087
0.2 1.197549
0.3 1.256341
0.4 1.197427
0.5 1.142492
0.6 1.091184
0.7 1.043189
0.8 0.998228
0.9 0.956051
high k
0.1 1.300087
------- 6 -------
0.1 1.096087
0.2 0.978308
0.3 1.256341
0.4 1.197427
0.5 1.142492
0.6 1.091184
0.7 1.043189
0.8 0.998228
0.9 0.956051
high k
0.3 1.256341
------- 7 -------
0.1 1.024915
0.2 0.899380
0.3 1.135823
0.4 1.064867
0.5 0.999645
0.6 0.939589
0.7 0.884195
0.8 0.833019
0.9 0.785666
high k
0.3 1.135823

KRW-SRM 1.3877334091068634
---------- KRW-MVL ---------
------- 3 -------
0.1 1.132499
0.2 1.102074
0.3 1.073175
0.4 1.045690
0.5 1.019519
0.6 0.994568
0.7 0.970755
0.8 0.948004
0.9 0.926245
high k
0.1 1.132499
------- 4 -------
0.1 1.138280
0.2 1.087685
0.3 1.040333
0.4 0.995952
0.5 0.954298
0.6 0.915151
0.7 0.878314
0.8 0.843608
0.9 0.810872
high k
0.1 1.138280
------- 5 -------
0.1 0.996120
0.2 1.087685
0.3 1.040333
0.4 0.995952
0.5 0.954298
0.6 0.915151
0.7 0.878314
0.8 0.843608
0.9 0.810872
high k
0.2 1.087685
------- 6 -------
0.1 0.866563
0.2 1.087685
0.3 1.040333
0.4 0.995952
0.5 0.954298
0.6 0.915151
0.7 0.878314
0.8 0.843608
0.9 0.810872
high k
0.2 1.087685
------- 7 -------
0.1 0.590492
0.2 0.730248
0.3 1.040333
0.4 0.995952
0.5 0.954298
0.6 0.915151
0.7 0.878314
0.8 0.843608
0.9 0.810872
high k
0.3 1.040333

KRW-MVL 1.1382800326210107
---------- KRW-PCI ---------
------- 3 -------
0.1 1.084557
0.2 1.063502
0.3 1.043214
0.4 1.023651
0.5 1.004777
0.6 0.986555
0.7 0.968952
0.8 0.951936
0.9 0.935480
high k
0.1 1.084557
------- 4 -------
0.1 1.068593
0.2 1.035880
0.3 1.004632
0.4 0.974761
0.5 0.946188
0.6 0.918837
0.7 0.892639
0.8 0.867530
0.9 0.843449
high k
0.1 1.068593
------- 5 -------
0.1 1.068593
0.2 1.035880
0.3 1.004632
0.4 0.974761
0.5 0.946188
0.6 0.918837
0.7 0.892639
0.8 0.867530
0.9 0.843449
high k
0.1 1.068593
------- 6 -------
0.1 0.936009
0.2 1.035880
0.3 1.004632
0.4 0.974761
0.5 0.946188
0.6 0.918837
0.7 0.892639
0.8 0.867530
0.9 0.843449
high k
0.2 1.035880
------- 7 -------
0.1 0.753597
0.2 0.825454
0.3 0.792419
0.4 0.761115
0.5 0.731430
0.6 0.918837
0.7 0.892639
0.8 0.867530
0.9 0.843449
high k
0.6 0.918837

KRW-PCI 1.0685932798721087
---------- KRW-STRAX ---------
------- 3 -------
0.1 1.128335
0.2 1.101981
0.3 1.076779
0.4 1.052657
0.5 1.029545
0.6 1.007383
0.7 0.986112
0.8 0.965681
0.9 0.946039
high k
0.1 1.128335
------- 4 -------
0.1 1.108900
0.2 1.065854
0.3 1.025223
0.4 0.986829
0.5 0.950510
0.6 0.916119
0.7 0.883521
0.8 0.852594
0.9 0.823226
high k
0.1 1.108900
------- 5 -------
0.1 1.108900
0.2 1.065854
0.3 1.025223
0.4 0.986829
0.5 0.950510
0.6 0.916119
0.7 0.883521
0.8 0.852594
0.9 0.823226
high k
0.1 1.108900
------- 6 -------
0.1 1.042861
0.2 0.949145
0.3 0.866674
0.4 0.793744
0.5 0.728963
0.6 0.916119
0.7 0.883521
0.8 0.852594
0.9 0.823226
high k
0.1 1.042861
------- 7 -------
0.1 0.687350
0.2 0.610695
0.3 0.866674
0.4 0.793744
0.5 0.728963
0.6 0.916119
0.7 0.883521
0.8 0.852594
0.9 0.823226
high k
0.6 0.916119

KRW-STRAX 1.108899535939215
---------- KRW-AQT ---------
------- 3 -------
0.1 1.030543
0.2 0.988677
0.3 0.949934
0.4 0.913978
0.5 1.000000
0.6 1.000000
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.1 1.030543
------- 4 -------
0.1 1.085938
0.2 1.028513
0.3 0.975731
0.4 0.927078
0.5 1.001811
0.6 0.989581
0.7 0.977632
0.8 0.965954
0.9 0.954539
high k
0.1 1.085938
------- 5 -------
0.1 1.085938
0.2 1.028513
0.3 0.975731
0.4 0.927078
0.5 1.001811
0.6 0.989581
0.7 0.977632
0.8 0.965954
0.9 0.954539
high k
0.1 1.085938
------- 6 -------
0.1 0.939027
0.2 1.028513
0.3 0.975731
0.4 0.927078
0.5 1.001811
0.6 0.989581
0.7 0.977632
0.8 0.965954
0.9 0.954539
high k
0.2 1.028513
------- 7 -------
0.1 0.939027
0.2 1.028513
0.3 0.975731
0.4 0.927078
0.5 1.001811
0.6 0.989581
0.7 0.977632
0.8 0.965954
0.9 0.954539
high k
0.2 1.028513

KRW-AQT 1.085937651190275
---------- KRW-BCHA ---------
------- 3 -------
0.1 1.033895
0.2 1.022155
0.3 1.010667
0.4 0.999423
0.5 0.988414
0.6 0.977634
0.7 0.967076
0.8 0.956732
0.9 0.946597
high k
0.1 1.033895
------- 4 -------
0.1 0.967787
0.2 0.942941
0.3 0.919014
0.4 0.999423
0.5 0.988414
0.6 0.977634
0.7 0.967076
0.8 0.956732
0.9 0.946597
high k
0.4 0.999423
------- 5 -------
0.1 0.848064
0.2 0.942941
0.3 0.919014
0.4 0.999423
0.5 0.988414
0.6 0.977634
0.7 0.967076
0.8 0.956732
0.9 0.946597
high k
0.4 0.999423
------- 6 -------
0.1 0.831395
0.2 0.882799
0.3 0.823175
0.4 0.857913
0.5 0.814387
0.6 0.774266
0.7 0.737181
0.8 0.702818
0.9 0.946597
high k
0.9 0.946597
------- 7 -------
0.1 0.565293
0.2 0.593368
0.3 0.547016
0.4 0.857913
0.5 0.814387
0.6 0.774266
0.7 0.737181
0.8 0.702818
0.9 0.946597
high k
0.9 0.946597

KRW-BCHA 0.9994226557833963
---------- KRW-GLM ---------
------- 3 -------
0.1 1.057616
0.2 1.042642
0.3 1.028067
0.4 1.013876
0.5 1.000053
0.6 0.986585
0.7 0.973459
0.8 0.960660
0.9 0.948178
high k
0.1 1.057616
------- 4 -------
0.1 1.050697
0.2 1.018438
0.3 0.987600
0.4 0.958103
0.5 0.929870
0.6 0.902830
0.7 0.973459
0.8 0.960660
0.9 0.948178
high k
0.1 1.050697
------- 5 -------
0.1 0.905816
0.2 0.854551
0.3 0.987600
0.4 0.958103
0.5 0.929870
0.6 0.902830
0.7 0.973459
0.8 0.960660
0.9 0.948178
high k
0.3 0.987600
------- 6 -------
0.1 0.905816
0.2 0.854551
0.3 0.987600
0.4 0.958103
0.5 0.929870
0.6 0.902830
0.7 0.973459
0.8 0.960660
0.9 0.948178
high k
0.3 0.987600
------- 7 -------
0.1 0.651737
0.2 0.610700
0.3 0.701045
0.4 0.675567
0.5 0.651309
0.6 0.628197
0.7 0.672898
0.8 0.659719
0.9 0.646924
high k
0.3 0.701045

KRW-GLM 1.0506968090619342
---------- KRW-QTCON ---------
------- 3 -------
0.1 1.030573
0.2 0.971314
0.3 0.918217
0.4 0.870368
0.5 1.000000
0.6 1.000000
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.1 1.030573
------- 4 -------
0.1 1.195672
0.2 1.108242
0.3 1.030555
0.4 0.961138
0.5 1.086782
0.6 1.069799
0.7 1.053315
0.8 1.037310
0.9 1.021763
high k
0.1 1.195672
------- 5 -------
0.1 1.195672
0.2 1.108242
0.3 1.030555
0.4 0.961138
0.5 1.086782
0.6 1.069799
0.7 1.053315
0.8 1.037310
0.9 1.021763
high k
0.1 1.195672
------- 6 -------
0.1 1.195672
0.2 1.108242
0.3 1.030555
0.4 0.961138
0.5 1.086782
0.6 1.069799
0.7 1.053315
0.8 1.037310
0.9 1.021763
high k
0.1 1.195672
------- 7 -------
0.1 1.195672
0.2 1.108242
0.3 1.030555
0.4 0.961138
0.5 1.086782
0.6 1.069799
0.7 1.053315
0.8 1.037310
0.9 1.021763
high k
0.1 1.195672

KRW-QTCON 1.1956717113584103
---------- KRW-SSX ---------
------- 3 -------
0.1 1.103527
0.2 1.070968
0.3 1.040196
0.4 1.011069
0.5 0.983457
0.6 0.957246
0.7 1.000000
0.8 1.000000
0.9 1.000000
high k
0.1 1.103527
------- 4 -------
0.1 1.147102
0.2 1.098347
0.3 1.052673
0.4 1.009818
0.5 0.969548
0.6 0.931653
0.7 0.960974
0.8 0.948975
0.9 0.937258
high k
0.1 1.147102
------- 5 -------
0.1 1.147102
0.2 1.098347
0.3 1.052673
0.4 1.009818
0.5 0.969548
0.6 0.931653
0.7 0.960974
0.8 0.948975
0.9 0.937258
high k
0.1 1.147102
------- 6 -------
0.1 1.021578
0.2 1.098347
0.3 1.052673
0.4 1.009818
0.5 0.969548
0.6 0.931653
0.7 0.960974
0.8 0.948975
0.9 0.937258
high k
0.2 1.098347
------- 7 -------
0.1 0.689098
0.2 1.098347
0.3 1.052673
0.4 1.009818
0.5 0.969548
0.6 0.931653
0.7 0.960974
0.8 0.948975
0.9 0.937258
high k
0.2 1.098347

KRW-SSX 1.1471018486928046
---------- KRW-META ---------
------- 3 -------
0.1 1.240698
0.2 1.211364
0.3 1.183333
0.4 1.156522
0.5 1.130851
0.6 1.106250
0.7 1.082653
0.8 1.060000
0.9 1.038235
high k
0.1 1.240698
------- 4 -------
0.1 1.214372
0.2 1.168351
0.3 1.124871
0.4 1.083746
0.5 1.044808
0.6 1.007903
0.7 0.972890
0.8 0.939642
0.9 0.908042
high k
0.1 1.214372
------- 5 -------
0.1 1.214372
0.2 1.168351
0.3 1.124871
0.4 1.083746
0.5 1.044808
0.6 1.007903
0.7 0.972890
0.8 0.939642
0.9 0.908042
high k
0.1 1.214372
------- 6 -------
0.1 1.047404
0.2 1.168351
0.3 1.124871
0.4 1.083746
0.5 1.044808
0.6 1.007903
0.7 0.972890
0.8 0.939642
0.9 0.908042
high k
0.2 1.168351
------- 7 -------
0.1 0.787062
0.2 0.865057
0.3 0.820792
0.4 0.779464
0.5 0.740834
0.6 0.704683
0.7 0.972890
0.8 0.939642
0.9 0.908042
high k
0.7 0.972890

KRW-META 1.21437178683832
---------- KRW-OBSR ---------
------- 3 -------
0.1 1.105835
0.2 1.077522
0.3 1.050563
